NEW SEED: 
location705415695 -> 705415695
humid1909657844 -> 1909657844
location1909657844 -> 1366084610
location1909657844 -> 1909657844
light3596148983 -> 3596148983
temp3596148983 -> 3596148983
humid3596148983 -> 3424550324
location3424550324 -> 2574508323
location3424550324 -> 3424550324
humid3596148983 -> 3596148983
location3596148983 -> 4005317490
location3596148983 -> 3596148983
soil1828225758 -> 3814294682
fert3814294682 -> 4172348315
wat4172348315 -> 2016306603
light2016306603 -> 1586468555
temp1586468555 -> 2897237421
humid2897237421 -> 2417945196
location2417945196 -> 3880377462
location2417945196 -> 2417945196
humid2897237421 -> 2897237421
location2897237421 -> 4266355050
location2897237421 -> 2897237421
temp1586468555 -> 1586468555
humid1586468555 -> 1697622313
location1697622313 -> 1154049079
location1697622313 -> 1697622313
humid1586468555 -> 1586468555
location1586468555 -> 2843488625
location1586468555 -> 1586468555
light2016306603 -> 2016306603
temp2016306603 -> 664227586
humid664227586 -> 1943826573
location1943826573 -> 1400253339
location1943826573 -> 1943826573
humid664227586 -> 664227586
location664227586 -> 782686356
location664227586 -> 664227586
temp2016306603 -> 2016306603
humid2016306603 -> 812064454
location812064454 -> 817168163
location812064454 -> 812064454
humid2016306603 -> 2016306603
location2016306603 -> 1472733369
location2016306603 -> 2016306603
wat4172348315 -> 4172348315
light4172348315 -> 4138333052
temp4138333052 -> 4138333052
humid4138333052 -> 3574447635
location3574447635 -> 3218408257
location3574447635 -> 3574447635
humid4138333052 -> 4138333052
location4138333052 -> 2962323505
location4138333052 -> 4138333052
light4172348315 -> 4172348315
temp4172348315 -> 4172348315
humid4172348315 -> 3608462898
location3608462898 -> 4017631405
location3608462898 -> 3608462898
humid4172348315 -> 4172348315
location4172348315 -> 2996338768
location4172348315 -> 4172348315
fert3814294682 -> 3814294682
wat3814294682 -> 2460220662
light2460220662 -> 1710997999
temp1710997999 -> 3021766865
humid3021766865 -> 2542474640
location2542474640 -> 1909892384
location2542474640 -> 2542474640
humid3021766865 -> 3021766865
location3021766865 -> 4194424107
location3021766865 -> 3021766865
temp1710997999 -> 1710997999
humid1710997999 -> 64324278
location64324278 -> 70619447
location64324278 -> 64324278
humid1710997999 -> 1710997999
location1710997999 -> 1167424765
location1710997999 -> 1710997999
light2460220662 -> 2460220662
temp2460220662 -> 2094044464
humid2094044464 -> 2094044464
location2094044464 -> 1550471230
location2094044464 -> 2094044464
temp2460220662 -> 2460220662
humid2460220662 -> 2708757308
location2708757308 -> 2076175052
location2708757308 -> 2708757308
humid2460220662 -> 2460220662
location2460220662 -> 3647465863
location2460220662 -> 2460220662
wat3814294682 -> 3814294682
light3814294682 -> 2127803543
temp2127803543 -> 775724526
humid775724526 -> 430930014
location430930014 -> 387664261
location430930014 -> 430930014
humid775724526 -> 775724526
location775724526 -> 211743170
location775724526 -> 775724526
temp2127803543 -> 2127803543
humid2127803543 -> 2127803543
location2127803543 -> 1584230309
location2127803543 -> 2127803543
light3814294682 -> 3814294682
temp3814294682 -> 3827160249
humid3827160249 -> 2896168780
location2896168780 -> 4265286409
location2896168780 -> 2896168780
humid3827160249 -> 3827160249
location3827160249 -> 3816274707
location3827160249 -> 3827160249
temp3814294682 -> 3814294682
humid3814294682 -> 2883303213
location2883303213 -> 4252420842
location2883303213 -> 2883303213
humid3814294682 -> 3814294682
location3814294682 -> 3803409140
location3814294682 -> 3814294682
soil1828225758 -> 3098970491
fert3098970491 -> 837554037
wat837554037 -> 1274068708
light1274068708 -> 1558935624
temp1558935624 -> 2869704490
humid2869704490 -> 2390412265
location2390412265 -> 3852844531
location2390412265 -> 2390412265
humid2869704490 -> 2869704490
location2869704490 -> 2237122234
location2869704490 -> 2869704490
temp1558935624 -> 1558935624
humid1558935624 -> 1670089382
location1670089382 -> 3968872584
location1670089382 -> 1670089382
humid1558935624 -> 1558935624
location1558935624 -> 2815955694
location1558935624 -> 1558935624
light1274068708 -> 1274068708
temp1274068708 -> 2584837574
humid2584837574 -> 3475937849
location3475937849 -> 1854428431
location3475937849 -> 3475937849
humid2584837574 -> 2584837574
location2584837574 -> 1952255318
location2584837574 -> 2584837574
temp1274068708 -> 1274068708
humid1274068708 -> 1385222466
location1385222466 -> 2642242536
location1385222466 -> 1385222466
humid1274068708 -> 1274068708
location1274068708 -> 3124442938
location1274068708 -> 1274068708
wat837554037 -> 837554037
light837554037 -> 3730290313
temp3730290313 -> 3730290313
humid3730290313 -> 4015045805
location4015045805 -> 3591979525
location4015045805 -> 4015045805
humid3730290313 -> 3730290313
location3730290313 -> 4139458820
location3730290313 -> 3730290313
light837554037 -> 837554037
temp837554037 -> 911872562
humid911872562 -> 567078050
location567078050 -> 523812297
location567078050 -> 567078050
humid911872562 -> 911872562
location911872562 -> 916976271
location911872562 -> 911872562
temp837554037 -> 837554037
humid837554037 -> 492759525
location492759525 -> 449493772
location492759525 -> 492759525
humid837554037 -> 837554037
location837554037 -> 842657746
location837554037 -> 837554037
fert3098970491 -> 3098970491
wat3098970491 -> 2886449119
light2886449119 -> 811052365
temp811052365 -> 885370890
humid885370890 -> 540576378
location540576378 -> 497310625
location540576378 -> 540576378
humid885370890 -> 885370890
location885370890 -> 890474599
location885370890 -> 885370890
temp811052365 -> 811052365
humid811052365 -> 466257853
location466257853 -> 422992100
location466257853 -> 466257853
humid811052365 -> 811052365
location811052365 -> 816156074
location811052365 -> 811052365
light2886449119 -> 2886449119
temp2886449119 -> 1909770929
humid1909770929 -> 705528780
location705528780 -> 141547424
location705528780 -> 705528780
humid1909770929 -> 1909770929
location1909770929 -> 1366197695
location1909770929 -> 1909770929
temp2886449119 -> 2886449119
humid2886449119 -> 2407156894
location2407156894 -> 3869589160
location2407156894 -> 2407156894
humid2886449119 -> 2886449119
location2886449119 -> 4255566748
location2886449119 -> 2886449119
wat3098970491 -> 3098970491
light3098970491 -> 582866035
temp582866035 -> 252614343
humid252614343 -> 1859501831
location1859501831 -> 1315928597
location1859501831 -> 1859501831
humid252614343 -> 252614343
location252614343 -> 671485365
temp582866035 -> 582866035
humid582866035 -> 361501064
location361501064 -> 318235311
location361501064 -> 361501064
humid582866035 -> 582866035
location582866035 -> 701324805
location582866035 -> 582866035
light3098970491 -> 3098970491
temp3098970491 -> 2284773263
humid2284773263 -> 3108205793
location3108205793 -> 3280747878
location3108205793 -> 3108205793
humid2284773263 -> 2284773263
location2284773263 -> 1741200029
location2284773263 -> 2284773263
temp3098970491 -> 3098970491
humid3098970491 -> 3335708989
location3335708989 -> 2485666988
location3335708989 -> 3335708989
humid3098970491 -> 3098970491
location3098970491 -> 3271512576
location3098970491 -> 3098970491
soil1828225758 -> 1828225758
fert1828225758 -> 395504044
wat395504044 -> 678268296
light678268296 -> 346541957
temp346541957 -> 1596331550
humid1596331550 -> 1707485308
location1707485308 -> 1163912074
location1707485308 -> 1707485308
humid1596331550 -> 1596331550
location1596331550 -> 3895114752
location1596331550 -> 1596331550
temp346541957 -> 346541957
humid346541957 -> 1074294599
location1074294599 -> 1079398308
location1074294599 -> 1074294599
humid346541957 -> 346541957
location346541957 -> 303276204
location346541957 -> 346541957
light678268296 -> 678268296
temp678268296 -> 348016604
humid348016604 -> 1075769246
location1075769246 -> 1080872955
location1075769246 -> 1075769246
humid348016604 -> 348016604
location348016604 -> 304750851
location348016604 -> 348016604
temp678268296 -> 678268296
humid678268296 -> 1957867283
location1957867283 -> 1414294049
location1957867283 -> 1957867283
humid678268296 -> 678268296
location678268296 -> 796727066
location678268296 -> 678268296
wat395504044 -> 395504044
light395504044 -> 1067621371
temp1067621371 -> 3308933823
humid3308933823 -> 4270599839
location4270599839 -> 3094590292
location4270599839 -> 4270599839
humid3308933823 -> 3308933823
location3308933823 -> 2381453543
location3308933823 -> 3308933823
temp1067621371 -> 1067621371
humid1067621371 -> 1178775129
location1178775129 -> 2435279009
location1178775129 -> 1178775129
humid1067621371 -> 1067621371
location1067621371 -> 1072725080
location1067621371 -> 1067621371
light395504044 -> 395504044
temp395504044 -> 65252352
humid65252352 -> 881748899
location881748899 -> 886852608
location881748899 -> 881748899
humid65252352 -> 65252352
location65252352 -> 71547521
location65252352 -> 65252352
temp395504044 -> 395504044
humid395504044 -> 174523151
location174523151 -> 593394173
humid395504044 -> 395504044
location395504044 -> 352238291
location395504044 -> 395504044
fert1828225758 -> 1828225758
wat1828225758 -> 4180786709
light4180786709 -> 4146771446
temp4146771446 -> 4146771446
humid4146771446 -> 3582886029
location3582886029 -> 3992054536
location3582886029 -> 3582886029
humid4146771446 -> 4146771446
location4146771446 -> 2970761899
location4146771446 -> 4146771446
light4180786709 -> 4180786709
temp4180786709 -> 4180786709
humid4180786709 -> 3616901292
location3616901292 -> 4026069799
location3616901292 -> 3616901292
humid4180786709 -> 4180786709
location4180786709 -> 3004777162
location4180786709 -> 4180786709
wat1828225758 -> 1828225758
light1828225758 -> 3179554368
temp3179554368 -> 2365357140
humid2365357140 -> 3188789670
location3188789670 -> 3361331755
location3188789670 -> 3188789670
humid2365357140 -> 2365357140
location2365357140 -> 1821783906
location2365357140 -> 2365357140
temp3179554368 -> 3179554368
humid3179554368 -> 4141220384
location4141220384 -> 2965210837
location4141220384 -> 4141220384
humid3179554368 -> 3179554368
location3179554368 -> 3352096453
location3179554368 -> 3179554368
light1828225758 -> 1828225758
temp1828225758 -> 1067886385
humid1067886385 -> 1179040143
location1179040143 -> 2435544023
location1179040143 -> 1179040143
humid1067886385 -> 1067886385
location1067886385 -> 1072990094
location1067886385 -> 1067886385
temp1828225758 -> 1828225758
humid1828225758 -> 623983609
location623983609 -> 742442379
location623983609 -> 623983609
humid1828225758 -> 1828225758
location1828225758 -> 1284652524
location1828225758 -> 1828225758
NEW SEED: 
1084205557 SEED IS
soil1084205557 -> 700191313
fert700191313 -> 705657334
wat705657334 -> 24962129
light24962129 -> 292395962
temp292395962 -> 1542185555
humid1542185555 -> 1653339313
location1653339313 -> 3952122515
location1653339313 -> 1653339313
humid1542185555 -> 1542185555
location1542185555 -> 2799205625
location1542185555 -> 1542185555
temp292395962 -> 292395962
humid292395962 -> 1899283450
location1899283450 -> 1355710216
location1899283450 -> 1899283450
humid292395962 -> 292395962
location292395962 -> 249130209
location292395962 -> 292395962
light24962129 -> 24962129
temp24962129 -> 1274751722
humid1274751722 -> 1385905480
location1385905480 -> 2642925550
location1385905480 -> 1385905480
humid1274751722 -> 1274751722
location1274751722 -> 3125125952
location1274751722 -> 1274751722
temp24962129 -> 24962129
humid24962129 -> 841458676
location841458676 -> 846562385
location841458676 -> 841458676
humid24962129 -> 24962129
location24962129 -> 31257298
location24962129 -> 24962129
wat705657334 -> 705657334
light705657334 -> 373930995
temp373930995 -> 1623720588
humid1623720588 -> 1734874346
location1734874346 -> 1191301112
location1734874346 -> 1734874346
humid1623720588 -> 1623720588
location1623720588 -> 3922503790
location1623720588 -> 1623720588
temp373930995 -> 373930995
humid373930995 -> 152950102
location152950102 -> 571821124
humid373930995 -> 373930995
location373930995 -> 330665242
location373930995 -> 373930995
light705657334 -> 705657334
temp705657334 -> 375405642
humid375405642 -> 154424749
location154424749 -> 573295771
humid375405642 -> 375405642
location375405642 -> 332139889
location375405642 -> 375405642
temp705657334 -> 705657334
humid705657334 -> 1985256321
location1985256321 -> 1441683087
location1985256321 -> 1985256321
humid705657334 -> 705657334
location705657334 -> 141675978
location705657334 -> 705657334
fert700191313 -> 700191313
wat700191313 -> 19496108
light19496108 -> 286929941
temp286929941 -> 1536719534
humid1536719534 -> 1647873292
location1647873292 -> 3946656494
location1647873292 -> 1647873292
humid1536719534 -> 1536719534
location1536719534 -> 2793739604
location1536719534 -> 1536719534
temp286929941 -> 286929941
humid286929941 -> 1893817429
location1893817429 -> 1350244195
location1893817429 -> 1893817429
humid286929941 -> 286929941
location286929941 -> 243664188
location286929941 -> 286929941
light19496108 -> 19496108
temp19496108 -> 1269285701
humid1269285701 -> 1380439459
location1380439459 -> 2637459529
location1380439459 -> 1380439459
humid1269285701 -> 1269285701
location1269285701 -> 3119659931
location1269285701 -> 1269285701
temp19496108 -> 19496108
humid19496108 -> 835992655
location835992655 -> 841096364
location835992655 -> 835992655
wat700191313 -> 700191313
light700191313 -> 368464974
temp368464974 -> 1618254567
humid1618254567 -> 1729408325
location1729408325 -> 1185835091
location1729408325 -> 1729408325
humid1618254567 -> 1618254567
location1618254567 -> 3917037769
location1618254567 -> 1618254567
temp368464974 -> 368464974
humid368464974 -> 1096217616
location1096217616 -> 1101321325
location1096217616 -> 1096217616
humid368464974 -> 368464974
location368464974 -> 325199221
location368464974 -> 368464974
light700191313 -> 700191313
temp700191313 -> 369939621
humid369939621 -> 1097692263
location1097692263 -> 1102795972
location1097692263 -> 1097692263
humid369939621 -> 369939621
location369939621 -> 326673868
location369939621 -> 369939621
temp700191313 -> 700191313
humid700191313 -> 1979790300
location1979790300 -> 1436217066
location1979790300 -> 1979790300
humid700191313 -> 700191313
location700191313 -> 136209957
